Unnamed: 0,year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,date
447,1984,10,18,-0.03,-124.56,-5.8,0.7,,22.3,1984-10-18
12293,1984,10,19,0.08,-110.06,-4.2,4.7,,,1984-10-19
16607,1984,10,22,0.06,-110.06,-4.8,3.8,,,1984-10-22
18877,1984,10,27,0.06,-110.06,-1.8,3.0,,,1984-10-27
7271,1984,11,1,-0.04,-140.1,-5.0,-0.4,,23.62,1984-11-01
22017,1984,11,3,-0.04,-140.1,-4.1,0.2,,23.1,1984-11-03
8146,1984,11,4,0.01,-124.56,,,,22.4,1984-11-04
15774,1984,11,4,-0.03,-140.1,-3.5,1.4,,23.12,1984-11-04
20217,1984,11,5,0.01,-124.56,,,,22.5,1984-11-05
8184,1984,11,10,-0.04,-140.1,-5.0,-0.2,,23.44,1984-11-10
25627,1984,11,11,0.06,-110.06,-4.8,3.8,,,1984-11-11
2566,1984,11,14,0.06,-110.06,-5.9,4.5,,,1984-11-14
21709,1984,11,15,0.06,-110.06,-5.0,3.3,,,1984-11-15
623,1984,11,16,-0.01,-124.56,,,,21.97,1984-11-16
16350,1984,11,17,-0.01,-124.56,,,,21.4,1984-11-17
21946,1984,11,18,-0.04,-140.1,-7.2,0.1,,23.8,1984-11-18
16242,1984,11,20,0.06,-110.06,-4.9,1.4,,,1984-11-20
762,1984,11,21,0.01,-124.56,,,,21.81,1984-11-21
9198,1984,11,22,-0.01,-124.56,,,,21.98,1984-11-22
8586,1984,11,24,0.06,-110.06,-2.2,2.2,,,1984-11-24
22932,1984,11,25,-0.01,-124.56,,,,22.12,1984-11-25
12567,1984,11,25,-0.03,-140.1,-8.0,-0.2,,24.31,1984-11-25
12837,1984,11,28,-0.01,-124.56,,,,21.78,1984-11-28
3293,1984,11,29,-0.01,-124.56,,,,21.95,1984-11-29
12675,1984,11,29,-0.03,-140.1,-8.5,1.5,,25.03,1984-11-29
1245,1984,12,4,-0.04,-140.1,-7.4,0.5,,24.11,1984-12-04
9568,1984,12,10,-0.04,-140.1,-6.8,-0.8,,23.69,1984-12-10
16208,1984,12,23,-0.04,-140.1,-8.0,0.4,,23.62,1984-12-23
335,1984,12,28,-0.04,-140.1,-7.7,-0.6,,23.81,1984-12-28
16705,1985,1,1,-0.02,-140.1,-6.2,0.2,,23.7,1985-01-01
6063,1985,1,6,-0.03,-140.1,-7.9,0.0,,24.12,1985-01-06
20473,1985,1,11,-0.01,-124.56,,,,23.55,1985-01-11
6642,1985,1,17,-0.05,-140.1,-6.6,1.0,,23.02,1985-01-17
23471,1985,1,18,-0.01,-124.56,,,,22.47,1985-01-18
11346,1985,1,18,0.0,-140.1,-7.1,1.7,,23.2,1985-01-18
21942,1985,1,21,-0.01,-124.56,,,,22.78,1985-01-21
3854,1985,1,25,-0.03,-140.1,-9.1,-0.5,,23.92,1985-01-25
10833,1985,1,29,-0.01,-140.1,-6.6,0.4,,23.98,1985-01-29
23496,1985,1,29,-0.01,-124.56,,,,22.06,1985-01-29
5644,1985,1,31,-0.01,-124.56,,,,22.05,1985-01-31
4108,1985,2,4,-0.03,-140.1,-10.0,-0.1,,24.27,1985-02-04
934,1985,2,9,-0.03,-140.1,-8.4,0.5,,24.14,1985-02-09
24689,1985,2,11,-0.01,-124.56,,,,22.62,1985-02-11
25377,1985,2,11,-0.03,-140.1,-8.0,-0.5,,24.06,1985-02-11
14426,1985,2,12,-0.03,-140.1,-7.5,0.2,,23.98,1985-02-12
2808,1985,2,16,-0.03,-140.1,-6.3,2.5,,24.27,1985-02-16
13507,1985,2,20,-0.03,-140.1,-6.8,-0.8,,24.67,1985-02-20
16341,1985,2,22,-0.01,-124.56,,,,24.02,1985-02-22
24634,1985,2,26,-0.03,-140.1,-6.0,1.7,,24.64,1985-02-26
16862,1985,2,27,-0.03,-140.1,-3.8,0.5,,24.56,1985-02-27
11683,1985,2,28,-0.03,-140.1,-3.9,-0.1,,24.69,1985-02-28
7990,1985,2,28,-0.01,-124.56,,,,24.2,1985-02-28
3817,1985,3,4,-0.03,-140.1,-5.8,-0.4,,25.06,1985-03-04
23456,1985,3,10,-0.01,-124.56,,,,24.27,1985-03-10
21173,1985,3,10,-0.03,-140.1,-5.4,-0.3,,25.19,1985-03-10
22168,1985,3,11,-0.03,-140.1,-8.4,-0.3,,25.17,1985-03-11
1928,1985,3,12,-0.01,-124.56,,,,24.34,1985-03-12
14185,1985,3,16,-0.01,-124.56,,,,24.28,1985-03-16
6302,1985,3,20,-0.03,-140.1,-5.5,-1.5,,25.08,1985-03-20
22643,1985,3,21,-0.03,-140.1,-6.6,1.9,,25.28,1985-03-21
2413,1985,3,22,-0.03,-140.1,-7.0,-1.7,,25.2,1985-03-22
14255,1985,3,27,-0.03,-140.1,-4.9,0.9,,,1985-03-27
2463,1985,3,29,-0.03,-140.1,-6.6,-1.8,,,1985-03-29
25161,1985,3,29,-0.01,-124.56,,,,24.2,1985-03-29
3719,1985,4,1,-0.01,-124.56,,,,24.28,1985-04-01
19380,1985,4,2,-0.03,-140.1,-5.7,0.2,,,1985-04-02
9262,1985,4,3,-0.01,-124.56,,,,23.69,1985-04-03
12656,1985,4,7,-0.01,-124.56,,,,24.98,1985-04-07
9188,1985,4,9,-0.01,-124.56,,,,24.66,1985-04-09
6146,1985,4,10,-0.03,-140.1,-3.3,-2.9,,,1985-04-10
2495,1985,4,11,-0.03,-140.1,-3.0,0.4,,,1985-04-11
18564,1985,4,14,-0.01,-124.56,,,,24.0,1985-04-14
17061,1985,4,20,-0.01,-124.56,,,,23.94,1985-04-20
22669,1985,4,23,-0.03,-140.1,-4.0,-0.3,,,1985-04-23
7986,1985,4,27,-0.03,-140.1,-3.6,1.0,,,1985-04-27
12497,1985,4,29,-0.01,-124.56,,,,25.4,1985-04-29
18535,1985,4,29,-0.03,-140.1,-5.8,-0.8,,,1985-04-29
12704,1985,4,30,0.06,-139.9,-5.6,0.1,,25.9,1985-04-30
23693,1985,5,6,0.05,-139.9,-4.3,-0.9,,25.72,1985-05-06
11688,1985,5,6,-0.04,-124.56,-6.1,-1.4,,25.2,1985-05-06
21332,1985,5,13,0.05,-139.9,-6.8,-0.8,,25.78,1985-05-13
22708,1985,5,14,-0.03,-124.56,-3.7,0.8,,24.7,1985-05-14
1461,1985,5,15,0.1,-110.0,-4.2,2.5,,24.6,1985-05-15
25133,1985,5,16,0.05,-139.9,-5.3,2.7,,25.62,1985-05-16
20728,1985,5,18,0.1,-110.0,-2.8,3.7,,24.1,1985-05-18
13598,1985,5,18,-0.03,-124.56,-4.6,0.4,,24.67,1985-05-18
17978,1985,5,21,-0.01,-124.56,-4.0,1.1,,25.02,1985-05-21
15834,1985,5,21,0.05,-139.9,-4.5,1.3,,25.61,1985-05-21
8195,1985,5,22,0.1,-110.0,-3.9,-0.7,,23.56,1985-05-22
13032,1985,5,23,0.1,-110.0,-2.5,1.7,,23.88,1985-05-23
24260,1985,5,24,0.1,-110.0,-3.5,1.4,,23.8,1985-05-24
14419,1985,5,24,-0.01,-124.56,-5.6,0.8,,24.77,1985-05-24
1137,1985,5,25,0.1,-110.0,-4.4,0.1,,23.69,1985-05-25
4572,1985,5,26,-0.01,-124.56,-5.8,0.0,,24.56,1985-05-26
12676,1985,5,28,0.05,-139.9,-6.4,0.6,,25.66,1985-05-28
7191,1985,5,31,-0.03,-124.56,-4.7,2.4,,24.95,1985-05-31
9683,1985,6,4,0.09,-110.0,-2.5,1.6,,23.94,1985-06-04
9569,1985,6,4,0.05,-139.9,-5.1,4.5,,26.19,1985-06-04
19877,1985,6,12,0.04,-139.9,-4.6,3.2,,26.0,1985-06-12
1047,1985,6,16,0.04,-139.9,-8.6,0.2,,26.06,1985-06-16
17672,1985,6,16,-0.04,-124.56,-6.9,1.9,,24.62,1985-06-16
24975,1985,6,20,0.1,-110.0,-4.3,3.2,,23.11,1985-06-20
14983,1985,6,21,0.05,-139.9,-7.5,0.0,,25.92,1985-06-21
5575,1985,6,22,-0.01,-124.56,-5.5,2.9,,24.08,1985-06-22
1829,1985,6,25,0.05,-139.9,-5.6,2.7,,25.8,1985-06-25
11441,1985,7,1,0.05,-139.9,-6.2,1.2,,25.81,1985-07-01
14383,1985,7,1,0.1,-110.0,-4.8,2.7,,22.56,1985-07-01
11374,1985,7,2,0.05,-139.9,-7.1,1.9,,25.78,1985-07-02
17507,1985,7,2,-0.04,-124.56,-6.9,-0.9,,23.05,1985-07-02
10931,1985,7,3,0.05,-139.9,-7.7,0.6,,25.84,1985-07-03
22456,1985,7,4,0.1,-110.0,-5.0,3.7,,22.4,1985-07-04
9966,1985,7,5,0.06,-139.9,-5.7,2.8,,25.47,1985-07-05
16235,1985,7,6,0.1,-110.0,-3.0,1.8,,22.55,1985-07-06
684,1985,7,7,0.04,-139.9,-3.9,0.5,,25.42,1985-07-07
25292,1985,7,9,0.05,-139.9,-6.2,3.0,,25.4,1985-07-09
8426,1985,7,11,-1.91,164.9,,,,28.3,1985-07-11
21805,1985,7,11,-0.03,-124.56,-6.3,0.4,,23.28,1985-07-11
23851,1985,7,11,0.09,-110.0,-6.1,1.3,,22.86,1985-07-11
12428,1985,7,12,-0.01,-124.56,-6.0,1.3,,23.45,1985-07-12
10396,1985,7,12,0.05,-139.9,-7.9,1.1,,25.94,1985-07-12
21672,1985,7,13,0.11,-110.0,-4.3,3.7,,22.31,1985-07-13
13964,1985,7,15,1.96,165.0,,,,,1985-07-15
12263,1985,7,15,0.04,-139.9,-7.6,0.8,,25.77,1985-07-15
3989,1985,7,18,0.1,-110.0,-3.7,0.6,,21.77,1985-07-18
10644,1985,7,19,0.05,-139.9,-4.4,4.0,,25.48,1985-07-19
2352,1985,7,22,0.06,-139.9,-5.9,2.1,,25.36,1985-07-22
14086,1985,7,23,0.1,-110.0,-5.5,2.1,,21.48,1985-07-23
16174,1985,7,24,-2.0,-110.06,,,,22.86,1985-07-24
18566,1985,7,26,0.09,-110.0,-5.0,2.3,,21.3,1985-07-26
1280,1985,7,27,0.1,-110.0,-4.8,1.8,,21.11,1985-07-27
3979,1985,7,28,-0.05,-124.56,-5.9,3.5,,24.05,1985-07-28
11598,1985,7,29,0.09,-110.0,-4.5,1.2,,20.81,1985-07-29
19062,1985,7,29,0.06,-139.9,-5.3,2.5,,25.44,1985-07-29
7186,1985,7,30,-0.03,-124.56,-7.3,2.3,,23.9,1985-07-30
22671,1985,7,31,-2.04,-110.0,,,,21.94,1985-07-31
4312,1985,7,31,-0.05,-124.56,-7.4,1.5,,24.1,1985-07-31
22767,1985,8,1,0.05,-139.9,-5.4,2.1,,25.55,1985-08-01
9435,1985,8,1,0.09,-110.0,-5.3,2.3,,21.28,1985-08-01
12991,1985,8,1,-2.04,-110.0,,,,21.81,1985-08-01
25917,1985,8,5,-2.04,-110.0,,,,21.84,1985-08-05
22553,1985,8,6,-0.02,-124.56,-5.0,4.8,,23.73,1985-08-06
12086,1985,8,7,-2.04,-110.0,,,,21.69,1985-08-07
15788,1985,8,7,0.1,-110.0,-5.3,1.4,,21.8,1985-08-07
24371,1985,8,7,0.05,-139.9,-5.5,2.6,,25.4,1985-08-07
16206,1985,8,8,-2.04,-110.0,,,,22.08,1985-08-08
15708,1985,8,9,-0.02,-124.56,-3.5,3.3,,23.62,1985-08-09
16034,1985,8,9,0.1,-110.0,-3.3,4.3,,21.7,1985-08-09
3224,1985,8,10,0.1,-110.0,-4.8,3.2,,21.55,1985-08-10
19355,1985,8,11,-2.04,-110.0,,,,22.4,1985-08-11
24710,1985,8,11,0.1,-110.0,-4.8,1.9,,21.17,1985-08-11
14416,1985,8,13,0.11,-110.0,-3.8,3.1,,21.62,1985-08-13
12296,1985,8,17,-2.04,-110.0,,,,22.19,1985-08-17
681,1985,8,17,0.1,-110.0,-4.1,2.0,,21.69,1985-08-17
3135,1985,8,21,-0.04,-124.56,-6.0,4.5,,24.05,1985-08-21
23058,1985,8,21,-2.03,-110.0,,,,22.4,1985-08-21
7551,1985,8,25,-2.04,-110.0,,,,22.14,1985-08-25
2598,1985,8,27,0.1,-110.0,-6.8,2.2,,21.52,1985-08-27
24999,1985,8,27,-2.04,-110.0,,,,21.72,1985-08-27
10557,1985,8,29,-2.05,-110.0,,,,21.9,1985-08-29
25941,1985,9,1,-2.04,-110.0,,,,21.52,1985-09-01
19908,1985,9,1,0.1,-110.0,-6.7,2.7,,22.05,1985-09-01
7934,1985,9,2,0.1,-110.0,-5.6,3.8,,21.84,1985-09-02
10756,1985,9,2,-2.04,-110.0,,,,21.6,1985-09-02
6882,1985,9,5,0.11,-110.0,-4.8,3.3,,21.31,1985-09-05
24757,1985,9,12,-0.04,-124.56,-6.6,3.4,,23.39,1985-09-12
24245,1985,9,14,0.1,-110.0,-3.9,3.8,,21.2,1985-09-14
17485,1985,9,14,-0.04,-124.56,-6.1,1.1,,23.3,1985-09-14
8706,1985,9,15,-2.04,-110.0,,,,21.62,1985-09-15
606,1985,9,18,0.11,-110.0,-6.4,2.3,,20.98,1985-09-18
25700,1985,9,18,-2.04,-110.0,,,,21.52,1985-09-18
5500,1985,9,22,-2.04,-110.0,,,,20.84,1985-09-22
16491,1985,9,24,-0.02,-124.56,-4.7,3.4,,23.12,1985-09-24
20919,1985,9,24,0.09,-110.06,-4.2,2.3,,20.47,1985-09-24
21389,1985,9,28,0.1,-110.0,-3.2,3.0,,20.97,1985-09-28
24785,1985,10,3,-0.01,-124.56,-7.3,2.9,,23.84,1985-10-03
6848,1985,10,11,-0.01,-110.0,-3.7,3.0,,,1985-10-11
10561,1985,10,20,-2.04,-110.0,,,,21.77,1985-10-20
15684,1985,10,22,-0.01,-110.0,-3.5,2.5,,,1985-10-22
1405,1985,10,25,-0.03,-140.0,-6.5,2.4,,,1985-10-25
24252,1985,10,26,-2.04,-110.0,,,,21.77,1985-10-26
15728,1985,10,26,-0.03,-140.0,-6.0,0.6,,,1985-10-26
17042,1985,10,27,-2.04,-110.0,,,,21.42,1985-10-27
5089,1985,10,29,-0.03,-140.0,-4.8,1.8,,,1985-10-29
594,1985,10,29,-0.01,-110.0,-5.2,4.8,,,1985-10-29
32,1985,10,31,-0.02,-140.0,-6.5,2.6,,,1985-10-31
9955,1985,10,31,-0.01,-110.0,-4.0,4.2,,,1985-10-31
5819,1985,11,3,-0.03,-140.0,-5.2,3.0,,,1985-11-03
16408,1985,11,4,-2.04,-110.0,,,,21.7,1985-11-04
14348,1985,11,6,-0.02,-140.0,-7.6,2.7,,,1985-11-06
20092,1985,11,9,-0.01,-110.0,-4.1,2.2,,,1985-11-09
4405,1985,11,10,-2.04,-110.0,,,,22.02,1985-11-10
22374,1985,11,12,-0.01,-110.0,-4.1,2.2,,,1985-11-12
24558,1985,11,14,-0.01,-110.0,-3.9,2.2,,,1985-11-14
19131,1985,11,14,5.06,-110.0,,,,24.67,1985-11-14
6506,1985,11,14,-5.01,-109.9,,,,22.62,1985-11-14
6783,1985,11,15,-0.02,-140.0,-8.8,0.1,,,1985-11-15
25350,1985,11,15,-0.02,-110.0,-5.2,2.3,,,1985-11-15
6359,1985,11,15,5.06,-110.0,,,,24.92,1985-11-15
7382,1985,11,16,-2.04,-110.0,,,,21.95,1985-11-16
3340,1985,11,16,-8.04,-109.94,,,,23.19,1985-11-16
13716,1985,11,16,-0.03,-110.0,-4.8,2.1,,,1985-11-16
12214,1985,11,17,-8.04,-109.94,,,,23.12,1985-11-17
3473,1985,11,17,-5.01,-109.9,,,,22.48,1985-11-17
18102,1985,11,18,5.06,-110.0,,,,24.75,1985-11-18
641,1985,11,19,-0.02,-140.0,-6.3,3.3,,,1985-11-19
7260,1985,11,19,-0.02,-110.0,-2.6,1.5,,,1985-11-19
16831,1985,11,20,-5.01,-109.9,,,,22.86,1985-11-20
3110,1985,11,21,-0.02,-140.0,-7.6,-0.3,,,1985-11-21
20756,1985,11,21,2.15,-110.25,,,,22.77,1985-11-21
14356,1985,11,21,-2.04,-110.0,,,,22.3,1985-11-21
24446,1985,11,21,-8.03,-109.94,,,,23.38,1985-11-21
13,1985,11,22,-8.03,-109.94,,,,23.33,1985-11-22
24867,1985,11,22,5.06,-110.0,,,,23.92,1985-11-22
6691,1985,11,23,-0.02,-140.0,-8.5,0.7,,,1985-11-23
2030,1985,11,24,5.06,-110.0,,,,24.8,1985-11-24
18957,1985,11,25,-0.01,-110.0,-4.3,4.4,,,1985-11-25
1541,1985,11,26,5.05,-110.0,,,,24.8,1985-11-26
17290,1985,11,26,-5.01,-109.9,,,,22.86,1985-11-26
17424,1985,11,26,2.14,-110.25,,,,23.3,1985-11-26
14770,1985,11,27,-5.01,-109.9,,,,22.66,1985-11-27
6448,1985,11,27,-8.04,-109.94,,,,23.52,1985-11-27
9722,1985,11,28,2.14,-110.25,,,,23.16,1985-11-28
784,1985,11,28,-0.04,-140.0,-7.8,-0.7,,,1985-11-28
11786,1985,11,28,5.05,-110.0,,,,24.88,1985-11-28
280,1985,11,29,-8.03,-109.94,,,,23.58,1985-11-29
4648,1985,11,29,-2.04,-110.0,,,,20.47,1985-11-29
10506,1985,11,30,-0.04,-140.0,-5.3,2.9,,,1985-11-30
6356,1985,12,1,-0.04,-140.0,-6.1,2.4,,,1985-12-01
1750,1985,12,2,2.14,-110.25,,,,23.16,1985-12-02
2373,1985,12,2,-5.01,-109.9,,,,23.11,1985-12-02
13842,1985,12,2,-0.04,-140.0,-6.7,-0.9,,,1985-12-02
9766,1985,12,3,-0.01,-110.0,-3.3,2.3,,,1985-12-03
22256,1985,12,3,-5.01,-109.9,,,,23.14,1985-12-03
16099,1985,12,5,5.05,-110.0,,,,23.73,1985-12-05
13214,1985,12,6,-8.03,-109.94,,,,23.27,1985-12-06
20140,1985,12,9,-0.02,-140.0,-5.9,1.7,,,1985-12-09
22522,1985,12,10,-5.01,-109.9,,,,23.1,1985-12-10
21279,1985,12,11,5.06,-110.0,,,,24.81,1985-12-11
8812,1985,12,11,-5.01,-109.9,,,,23.16,1985-12-11
9266,1985,12,12,-8.04,-109.94,,,,23.55,1985-12-12
20370,1985,12,12,-5.01,-109.9,,,,23.38,1985-12-12
21649,1985,12,13,-5.01,-109.9,,,,23.47,1985-12-13
17404,1985,12,13,-0.02,-140.0,-9.7,-0.1,,,1985-12-13
10415,1985,12,13,5.06,-110.0,,,,24.95,1985-12-13
9961,1985,12,15,2.15,-110.25,,,,22.02,1985-12-15
12696,1985,12,16,-5.01,-109.9,,,,23.31,1985-12-16
20840,1985,12,16,-8.03,-109.94,,,,23.44,1985-12-16
14301,1985,12,16,-0.01,-110.0,-5.0,1.9,,,1985-12-16
7533,1985,12,16,5.06,-110.0,,,,24.6,1985-12-16
218,1985,12,17,-8.03,-109.94,,,,23.55,1985-12-17
21006,1985,12,17,5.06,-110.0,,,,24.94,1985-12-17
22659,1985,12,18,5.06,-110.0,,,,23.88,1985-12-18
23822,1985,12,20,-8.03,-109.94,,,,23.64,1985-12-20
4476,1985,12,21,5.06,-110.0,,,,24.88,1985-12-21
20076,1985,12,22,-8.04,-109.94,,,,23.64,1985-12-22
5521,1985,12,24,-8.03,-109.94,,,,23.6,1985-12-24
16822,1985,12,25,-8.03,-109.94,,,,23.55,1985-12-25
13307,1985,12,25,5.06,-110.0,,,,24.81,1985-12-25
2545,1985,12,27,2.15,-110.25,,,,23.92,1985-12-27
21645,1985,12,28,5.05,-110.0,,,,24.94,1985-12-28
25868,1985,12,28,-5.01,-109.9,,,,23.16,1985-12-28
3358,1986,1,1,-0.02,-110.0,-5.4,2.3,,,1986-01-01
724,1986,1,2,-8.03,-109.94,,,,23.77,1986-01-02
2213,1986,1,2,-0.01,-110.0,-5.3,2.7,,,1986-01-02
25978,1986,1,3,-8.03,-109.94,,,,23.69,1986-01-03
13541,1986,1,4,-0.04,-140.0,-8.8,1.9,,,1986-01-04
30,1986,1,4,-8.03,-109.94,,,,23.8,1986-01-04
11997,1986,1,5,-8.04,-109.94,,,,24.06,1986-01-05
23221,1986,1,7,-0.04,-140.0,-8.5,-0.4,,,1986-01-07
8513,1986,1,8,2.15,-110.25,,,,24.23,1986-01-08
25002,1986,1,9,2.15,-110.25,,,,24.19,1986-01-09
8172,1986,1,10,-0.01,-110.0,-5.3,2.2,,,1986-01-10
22451,1986,1,10,2.15,-110.25,,,,24.19,1986-01-10
4001,1986,1,11,5.05,-110.0,,,,25.0,1986-01-11
11344,1986,1,11,2.14,-110.25,,,,24.0,1986-01-11
6546,1986,1,11,-5.01,-109.9,,,,23.62,1986-01-11
23524,1986,1,13,-8.03,-109.94,,,,24.06,1986-01-13
21125,1986,1,15,-0.01,-110.0,-2.9,3.3,,,1986-01-15
25168,1986,1,16,-0.01,-110.0,-3.3,3.3,,,1986-01-16
9248,1986,1,16,-0.02,-140.0,-8.3,3.0,,,1986-01-16
2514,1986,1,18,2.14,-110.25,,,,24.2,1986-01-18
23569,1986,1,18,5.05,-110.0,,,,25.22,1986-01-18
16786,1986,1,19,-0.02,-140.0,-8.4,3.5,,,1986-01-19
14669,1986,1,21,-0.03,-140.0,-8.7,3.2,,,1986-01-21
16692,1986,1,21,5.06,-110.0,,,,26.22,1986-01-21
4763,1986,1,21,2.15,-110.25,,,,24.27,1986-01-21
3075,1986,1,22,2.15,-110.25,,,,24.94,1986-01-22
12976,1986,1,23,2.15,-110.25,,,,24.98,1986-01-23
5984,1986,1,23,5.06,-110.0,,,,25.8,1986-01-23
3403,1986,1,25,-0.01,-110.0,-4.8,2.8,,,1986-01-25
15507,1986,1,26,-0.02,-140.0,-7.8,3.2,,,1986-01-26
1607,1986,1,29,2.15,-110.25,,,,23.78,1986-01-29
12797,1986,1,29,-0.02,-140.0,-6.6,1.2,,,1986-01-29
8536,1986,1,31,0.0,-110.0,-3.3,1.4,,,1986-01-31
6626,1986,2,1,-0.03,-140.0,-5.6,0.5,,,1986-02-01
8568,1986,2,1,2.15,-110.25,,,,24.66,1986-02-01
1108,1986,2,2,2.14,-110.25,,,,25.6,1986-02-02
3616,1986,2,2,-8.04,-109.94,,,,24.84,1986-02-02
4908,1986,2,3,5.06,-110.0,,,,25.84,1986-02-03
16768,1986,2,4,5.05,-110.0,,,,25.69,1986-02-04
608,1986,2,4,-0.03,-140.0,-6.5,0.4,,,1986-02-04
18400,1986,2,6,-0.01,-110.0,-3.9,-0.1,,,1986-02-06
1976,1986,2,7,2.14,-110.25,,,,25.6,1986-02-07
20716,1986,2,7,-0.04,-140.1,-7.2,3.1,,,1986-02-07
7749,1986,2,9,-0.02,-110.0,-4.1,2.6,,,1986-02-09
1532,1986,2,11,5.05,-110.0,,,,26.53,1986-02-11
5665,1986,2,12,-8.03,-109.94,,,,25.16,1986-02-12
14258,1986,2,12,-0.03,-140.0,-8.5,-1.8,,,1986-02-12
1181,1986,2,13,-8.04,-109.94,,,,25.52,1986-02-13
1485,1986,2,14,2.15,-110.25,,,,25.34,1986-02-14
2999,1986,2,14,-0.02,-140.0,-6.3,0.7,,,1986-02-14
4116,1986,2,15,-0.02,-140.0,-7.2,-0.4,,,1986-02-15
24641,1986,2,16,-0.02,-140.0,-7.4,-0.3,,,1986-02-16
15574,1986,2,17,5.05,-110.0,,,,26.73,1986-02-17
25709,1986,2,18,-8.04,-109.94,,,,25.44,1986-02-18
8782,1986,2,18,0.0,-110.0,-2.0,1.6,,,1986-02-18
14820,1986,2,23,5.06,-110.0,,,,26.31,1986-02-23
19163,1986,2,25,2.15,-110.25,,,,26.77,1986-02-25
25143,1986,2,25,-0.01,-110.0,-0.4,1.5,,,1986-02-25
24351,1986,2,27,2.15,-110.25,,,,26.38,1986-02-27
5939,1986,2,27,-8.04,-109.94,,,,26.03,1986-02-27
20212,1986,2,28,-0.02,-110.0,-0.1,1.4,,,1986-02-28
25321,1986,2,28,-0.03,-140.0,-6.6,-0.2,,,1986-02-28
1646,1986,2,28,5.06,-110.0,,,,26.88,1986-02-28
25444,1986,2,28,2.14,-110.25,,,,26.2,1986-02-28
22941,1986,3,4,-0.02,-140.0,-6.0,2.1,,,1986-03-04
25051,1986,3,4,-0.01,-110.0,-2.9,0.6,,,1986-03-04
5804,1986,3,5,2.15,-110.25,,,,27.06,1986-03-05
17989,1986,3,5,-8.03,-109.94,,,,26.16,1986-03-05
14423,1986,3,5,-0.01,-110.0,-3.8,-1.2,,,1986-03-05
10624,1986,3,6,-0.01,-110.0,-4.1,-0.3,,,1986-03-06
15133,1986,3,7,2.15,-110.25,,,,25.97,1986-03-07
4897,1986,3,7,-8.04,-109.94,,,,26.31,1986-03-07
7158,1986,3,9,2.15,-110.25,,,,26.86,1986-03-09
17205,1986,3,9,-0.01,-110.0,-1.0,-0.3,,,1986-03-09
11495,1986,3,10,-0.03,-140.0,-4.9,1.2,,,1986-03-10
22970,1986,3,11,5.05,-110.0,,,,27.4,1986-03-11
950,1986,3,11,-0.01,-110.0,0.5,1.2,,,1986-03-11
18057,1986,3,12,5.06,-110.0,,,,27.2,1986-03-12
6781,1986,3,15,-0.02,-140.0,-5.8,1.5,,,1986-03-15
3532,1986,3,16,-0.01,-110.0,-4.3,0.1,,,1986-03-16
11631,1986,3,17,5.06,-110.0,,,,27.02,1986-03-17
24398,1986,3,17,2.15,-110.25,,,,25.94,1986-03-17
25048,1986,3,17,-0.01,-110.0,-4.4,1.7,,,1986-03-17
11668,1986,3,18,-8.03,-109.94,,,,26.23,1986-03-18
20459,1986,3,18,-0.01,-110.0,-1.1,0.4,,,1986-03-18
24276,1986,3,19,2.15,-110.25,,,,26.45,1986-03-19
6005,1986,3,20,-0.01,-110.0,-2.1,-2.0,,,1986-03-20
5646,1986,3,24,2.15,-110.25,,,,25.83,1986-03-24
25928,1986,3,24,-0.01,-110.0,-1.9,0.9,,,1986-03-24
14842,1986,3,24,-8.03,-109.94,,,,26.48,1986-03-24
18528,1986,3,25,5.06,-110.0,,,,26.53,1986-03-25
17614,1986,3,25,-0.01,-110.0,-2.9,0.6,,,1986-03-25
15475,1986,3,26,-8.03,-109.94,,,,26.6,1986-03-26
11917,1986,3,28,-0.02,-140.0,-3.5,0.5,,,1986-03-28
19233,1986,3,31,-8.03,-109.94,,,,26.78,1986-03-31
22974,1986,3,31,-0.01,-110.0,-3.2,0.4,,,1986-03-31
4834,1986,4,2,5.06,-110.0,,,,27.16,1986-04-02
25589,1986,4,3,2.15,-110.2,,,,25.66,1986-04-03
23823,1986,4,3,5.05,-110.0,,,,27.34,1986-04-03
2576,1986,4,3,-0.01,-110.0,-0.3,0.3,,,1986-04-03
15513,1986,4,5,2.15,-110.2,,,,26.3,1986-04-05
8947,1986,4,6,2.15,-110.2,,,,26.27,1986-04-06
20568,1986,4,6,-0.01,-110.0,-1.7,-1.1,,,1986-04-06
3049,1986,4,6,-8.03,-109.94,,,,25.7,1986-04-06
759,1986,4,6,5.06,-110.0,,,,27.38,1986-04-06
6534,1986,4,7,5.05,-110.0,,,,27.4,1986-04-07
17071,1986,4,9,2.15,-110.2,,,,26.19,1986-04-09
142,1986,4,9,-8.03,-109.94,,,,25.6,1986-04-09
4220,1986,4,12,-8.03,-109.94,,,,26.66,1986-04-12
22562,1986,4,13,-0.02,-140.0,-6.1,0.4,,,1986-04-13
24837,1986,4,15,5.05,-110.0,,,,27.77,1986-04-15
21146,1986,4,16,5.05,-110.0,,,,27.61,1986-04-16
17377,1986,4,16,-8.03,-109.94,,,,26.64,1986-04-16
17906,1986,4,16,2.14,-110.2,,,,26.4,1986-04-16
10375,1986,4,17,-0.02,-140.0,-6.2,0.0,,,1986-04-17
13725,1986,4,18,-8.03,-109.94,,,,26.64,1986-04-18
18107,1986,4,18,-0.02,-140.0,-5.1,-1.3,,,1986-04-18
7065,1986,4,19,5.05,-110.0,,,,27.66,1986-04-19
15321,1986,4,19,-8.04,-109.94,,,,26.92,1986-04-19
