Index,year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,date
11833,1997,1,6,-2.0,156.0,5.2,-2.8,76.5,28.97,1997-01-06
24913,1997,1,6,7.96,-155.0,-2.1,2.1,88.6,26.42,1997-01-06
30729,1997,1,6,-7.99,-179.9,2.2,2.3,,28.22,1997-01-06
6995,1997,1,6,2.0,147.0,,,74.3,28.9,1997-01-06
4185,1997,1,6,0.0,-179.9,-3.5,-2.0,71.9,27.62,1997-01-06
7572,1997,1,6,2.03,156.0,2.2,-1.0,81.4,28.94,1997-01-06
2596,1997,1,6,0.0,156.1,3.8,-1.7,72.8,29.1,1997-01-06
26453,1997,1,6,8.01,-170.0,-1.8,0.1,82.2,27.58,1997-01-06
30190,1997,1,6,-8.02,-170.0,1.3,-7.6,72.6,28.52,1997-01-06
5033,1997,1,6,2.03,-110.1,,,89.9,,1997-01-06
22292,1997,1,6,-4.99,-170.0,-2.5,-5.4,73.3,27.8,1997-01-06
15843,1997,1,6,4.95,147.0,,,80.0,28.23,1997-01-06
8461,1997,1,6,1.98,-170.0,-4.5,2.2,84.2,27.47,1997-01-06
29128,1997,1,6,-8.28,-155.0,1.1,-2.0,71.3,28.14,1997-01-06
3125,1997,1,6,-0.03,165.1,-1.9,1.9,82.4,27.75,1997-01-06
22830,1997,1,6,-5.03,-179.9,2.5,-1.5,85.7,26.84,1997-01-06
27514,1997,1,6,8.05,-94.94,,,80.5,25.8,1997-01-06
10768,1997,1,6,-2.02,-140.0,-5.8,-1.6,76.7,24.3,1997-01-06
16254,1997,1,6,5.0,-154.9,-5.8,2.6,81.1,26.27,1997-01-06
10233,1997,1,6,-2.05,-124.94,-5.4,-1.5,,,1997-01-06
31788,1997,1,6,9.0,-140.2,-7.0,-2.7,82.4,25.89,1997-01-06
23361,1997,1,6,-5.01,-95.06,-3.3,2.6,83.3,22.77,1997-01-06
5559,1997,1,6,1.97,-125.06,-6.3,0.4,84.5,23.06,1997-01-06
8994,1997,1,6,2.02,-179.8,-3.8,-1.3,71.9,28.02,1997-01-06
17322,1997,1,6,5.06,165.0,-6.5,-2.0,78.6,29.1,1997-01-06
16791,1997,1,6,4.98,156.1,-3.2,-2.7,84.2,28.23,1997-01-06
9837,1997,1,6,-1.99,-110.06,,,87.1,21.12,1997-01-06
31257,1997,1,6,-8.03,-95.06,-3.0,3.1,77.1,22.95,1997-01-06
23876,1997,1,6,8.04,-110.2,-3.2,-4.0,,25.95,1997-01-06
9399,1997,1,6,1.98,-95.0,0.0,6.7,85.6,23.55,1997-01-06
11304,1997,1,6,-1.97,-155.0,-4.4,-1.0,75.7,26.1,1997-01-06
6464,1997,1,6,1.98,-140.0,-6.0,0.5,,24.94,1997-01-06
17859,1997,1,6,4.96,-169.9,0.4,2.3,80.5,27.66,1997-01-06
21754,1997,1,6,-4.99,165.2,,,,,1997-01-06
8026,1997,1,6,1.99,165.0,5.3,-1.9,73.4,29.08,1997-01-06
18312,1997,1,6,5.0,-179.9,,,83.1,27.6,1997-01-06
21369,1997,1,6,-5.0,156.0,6.9,-4.5,77.3,29.56,1997-01-06
15343,1997,1,6,4.91,-139.9,-4.8,1.2,88.2,25.52,1997-01-06
3655,1997,1,6,-0.03,-170.0,-5.3,-0.6,74.4,26.84,1997-01-06
7573,1997,1,7,2.02,156.0,-1.1,-1.3,80.3,29.1,1997-01-07
23362,1997,1,7,-5.01,-95.06,-3.6,2.8,83.3,22.84,1997-01-07
31789,1997,1,7,9.0,-140.2,-6.5,-3.6,82.4,25.89,1997-01-07
28591,1997,1,7,-7.97,-125.0,-7.0,-3.5,81.0,25.64,1997-01-07
13414,1997,1,7,-2.0,-180.0,2.0,-0.6,80.7,26.48,1997-01-07
20302,1997,1,7,-5.0,-139.9,-2.6,-4.5,76.4,25.38,1997-01-07
18313,1997,1,7,5.0,-179.9,,,79.8,28.42,1997-01-07
6465,1997,1,7,1.98,-140.0,-7.0,0.9,,25.12,1997-01-07
1539,1997,1,7,0.04,147.0,,,80.7,28.67,1997-01-07
10234,1997,1,7,-2.05,-124.94,-5.4,-1.5,,,1997-01-07
15344,1997,1,7,4.91,-139.9,-5.8,3.9,83.3,25.78,1997-01-07
5560,1997,1,7,1.98,-125.06,-5.7,0.7,86.1,23.0,1997-01-07
16255,1997,1,7,5.0,-154.9,-3.4,1.6,74.8,26.45,1997-01-07
3656,1997,1,7,-0.03,-170.0,-4.8,-2.2,74.0,27.05,1997-01-07
27515,1997,1,7,8.05,-94.94,,,79.3,25.88,1997-01-07
6,1997,1,7,0.08,-110.0,-2.8,3.2,85.2,22.1,1997-01-07
11305,1997,1,7,-1.97,-155.0,-4.0,-2.7,75.4,25.97,1997-01-07
8995,1997,1,7,2.01,-179.8,-1.8,0.1,71.1,28.19,1997-01-07
28053,1997,1,7,-8.05,-109.94,-5.5,0.2,75.2,24.44,1997-01-07
9400,1997,1,7,2.0,-95.06,-0.6,5.8,88.0,23.7,1997-01-07
23877,1997,1,7,8.04,-110.2,-2.5,-3.3,,25.19,1997-01-07
14808,1997,1,7,5.12,-124.9,-4.3,1.5,,25.36,1997-01-07
29653,1997,1,7,-8.03,164.9,,,84.1,29.02,1997-01-07
13929,1997,1,7,-1.98,-95.0,-1.6,2.2,96.6,22.52,1997-01-07
19230,1997,1,7,-4.98,-110.0,-5.3,2.3,79.0,23.05,1997-01-07
22831,1997,1,7,-5.02,-179.9,2.0,1.1,77.1,28.08,1997-01-07
26992,1997,1,7,7.99,-179.8,-3.2,-5.0,89.8,26.62,1997-01-07
16792,1997,1,7,4.99,156.1,-5.4,-2.1,78.0,29.2,1997-01-07
21370,1997,1,7,-5.0,156.0,6.0,-3.8,79.2,29.53,1997-01-07
9838,1997,1,7,-1.99,-110.06,,,84.5,20.8,1997-01-07
19766,1997,1,7,-5.02,-124.94,-6.7,-1.6,,25.05,1997-01-07
1014,1997,1,7,0.0,-140.0,-4.9,0.1,82.2,24.4,1997-01-07
17323,1997,1,7,5.04,165.0,-5.0,-0.8,81.4,28.05,1997-01-07
7042,1997,1,7,1.98,-155.0,-3.9,0.4,73.6,25.53,1997-01-07
31258,1997,1,7,-8.02,-95.06,-4.0,3.1,77.8,22.9,1997-01-07
30730,1997,1,7,-7.99,-179.9,0.4,1.4,,28.62,1997-01-07
2597,1997,1,7,0.0,156.1,1.9,-0.9,72.4,28.94,1997-01-07
22293,1997,1,7,-4.98,-170.0,-2.7,-5.6,74.1,27.8,1997-01-07
12370,1997,1,7,-1.93,164.4,0.5,-1.6,79.5,28.89,1997-01-07
15844,1997,1,7,4.95,147.0,,,77.9,28.75,1997-01-07
24414,1997,1,7,8.03,-125.0,-4.4,-3.4,78.1,25.89,1997-01-07
21755,1997,1,7,-4.99,165.2,,,,,1997-01-07
20839,1997,1,7,-4.97,-155.0,-2.2,-4.7,76.2,26.72,1997-01-07
14395,1997,1,7,5.04,-109.94,,,86.4,24.77,1997-01-07
4628,1997,1,7,0.11,-95.25,0.0,3.0,94.4,,1997-01-07
26454,1997,1,7,8.01,-170.0,-4.7,-3.2,87.9,27.31,1997-01-07
5034,1997,1,7,2.04,-110.1,,,89.2,,1997-01-07
18712,1997,1,7,5.09,-94.9,0.9,4.1,95.6,24.36,1997-01-07
11834,1997,1,7,-2.0,156.0,4.7,-1.9,75.8,29.02,1997-01-07
30191,1997,1,7,-8.02,-170.0,-0.8,-7.9,73.0,28.4,1997-01-07
24914,1997,1,7,7.96,-155.0,-3.9,2.1,88.2,26.02,1997-01-07
4186,1997,1,7,0.0,-179.9,-0.1,-0.7,73.9,27.5,1997-01-07
6996,1997,1,7,2.0,147.0,,,76.2,28.12,1997-01-07
8462,1997,1,7,1.98,-170.0,-5.4,0.0,83.8,27.67,1997-01-07
8027,1997,1,7,1.99,165.0,2.6,-2.8,73.8,28.8,1997-01-07
2068,1997,1,7,0.0,-155.0,-4.5,-1.0,75.7,25.23,1997-01-07
494,1997,1,7,-0.25,-124.4,-6.6,0.0,,,1997-01-07
29129,1997,1,7,-8.27,-155.0,-0.1,-2.1,82.1,26.7,1997-01-07
12886,1997,1,7,-2.16,-170.0,-3.9,-3.9,80.0,27.27,1997-01-07
10769,1997,1,7,-2.02,-140.0,-6.0,-1.4,76.3,24.38,1997-01-07
17860,1997,1,7,4.97,-169.9,-4.3,1.5,78.0,28.48,1997-01-07
3126,1997,1,7,-0.03,165.1,-2.7,-0.6,78.2,28.34,1997-01-07
18713,1997,1,8,5.1,-94.9,1.2,4.6,96.0,24.28,1997-01-08
19231,1997,1,8,-4.98,-110.0,-6.7,1.7,79.4,23.17,1997-01-08
13930,1997,1,8,-1.99,-95.0,-2.5,2.7,95.4,22.4,1997-01-08
5561,1997,1,8,1.97,-125.06,-5.5,0.4,81.4,23.42,1997-01-08
6466,1997,1,8,1.98,-140.0,-8.3,0.1,,25.02,1997-01-08
16793,1997,1,8,5.0,156.1,-4.2,-2.3,81.5,28.4,1997-01-08
7,1997,1,8,0.08,-110.0,-2.8,2.3,86.0,21.94,1997-01-08
24915,1997,1,8,7.95,-155.0,-4.8,-4.0,79.6,27.33,1997-01-08
495,1997,1,8,-0.24,-124.4,-5.7,-0.3,,,1997-01-08
27516,1997,1,8,8.05,-94.94,,,78.0,25.88,1997-01-08
6997,1997,1,8,2.0,147.0,,,76.5,28.48,1997-01-08
15845,1997,1,8,4.96,147.0,,,79.6,28.4,1997-01-08
5035,1997,1,8,2.04,-110.1,,,89.9,,1997-01-08
15345,1997,1,8,4.91,-139.9,-6.8,2.4,80.5,25.86,1997-01-08
14396,1997,1,8,5.04,-109.94,,,87.5,24.56,1997-01-08
4629,1997,1,8,0.1,-95.25,-1.2,3.5,94.8,,1997-01-08
14809,1997,1,8,5.12,-124.9,-4.7,2.6,,25.44,1997-01-08
17324,1997,1,8,5.04,165.0,-3.5,-1.9,74.5,28.7,1997-01-08
17861,1997,1,8,4.97,-169.9,-3.4,1.2,74.3,28.4,1997-01-08
26993,1997,1,8,7.99,-179.8,-3.9,-5.5,88.2,27.52,1997-01-08
29130,1997,1,8,-8.27,-155.0,5.1,-1.2,79.7,27.36,1997-01-08
28592,1997,1,8,-7.98,-125.0,-6.3,-2.6,78.2,25.6,1997-01-08
18314,1997,1,8,5.0,-179.9,,,79.4,28.77,1997-01-08
31259,1997,1,8,-8.03,-95.06,-3.9,2.3,77.1,23.22,1997-01-08
24415,1997,1,8,8.03,-125.0,-6.6,-3.0,79.7,25.33,1997-01-08
16256,1997,1,8,5.0,-154.9,-4.7,-1.8,84.2,26.55,1997-01-08
10770,1997,1,8,-2.02,-140.0,-6.7,-3.2,77.6,24.45,1997-01-08
20303,1997,1,8,-5.0,-139.9,-3.7,-4.9,76.8,25.62,1997-01-08
3657,1997,1,8,-0.03,-170.0,-4.5,-3.3,73.6,26.94,1997-01-08
7574,1997,1,8,2.03,156.0,-3.5,0.0,84.7,28.34,1997-01-08
1540,1997,1,8,0.04,147.0,,,80.7,28.75,1997-01-08
31790,1997,1,8,9.0,-140.2,-6.5,-0.7,90.2,25.45,1997-01-08
20840,1997,1,8,-4.97,-155.0,-0.7,-5.5,74.6,26.64,1997-01-08
11835,1997,1,8,-2.0,156.0,4.4,-1.2,76.1,29.02,1997-01-08
22832,1997,1,8,-5.03,-179.9,1.7,-4.2,78.3,28.36,1997-01-08
12371,1997,1,8,-1.93,164.4,1.4,0.3,79.9,28.38,1997-01-08
8028,1997,1,8,1.99,165.0,1.0,-4.0,75.0,28.56,1997-01-08
2069,1997,1,8,-0.01,-155.0,-2.0,-1.3,78.1,25.48,1997-01-08
1015,1997,1,8,-0.01,-140.0,-7.2,-1.4,77.4,24.62,1997-01-08
21371,1997,1,8,-5.0,156.0,4.8,-2.9,79.2,29.48,1997-01-08
10235,1997,1,8,-2.05,-124.94,-4.5,-1.7,,,1997-01-08
23363,1997,1,8,-5.01,-95.06,-2.7,3.5,75.3,22.92,1997-01-08
8996,1997,1,8,2.01,-179.8,-1.9,-2.1,72.3,28.56,1997-01-08
12887,1997,1,8,-2.17,-170.0,-4.0,-4.8,80.3,27.06,1997-01-08
2598,1997,1,8,0.0,156.1,1.6,0.2,70.3,28.98,1997-01-08
13415,1997,1,8,-2.0,-180.0,0.6,-4.2,77.9,28.12,1997-01-08
9839,1997,1,8,-1.99,-110.06,,,85.3,20.92,1997-01-08
21756,1997,1,8,-4.99,165.2,,,,,1997-01-08
11306,1997,1,8,-1.97,-155.0,-2.5,-2.0,75.0,26.28,1997-01-08
29654,1997,1,8,-8.04,164.9,,,85.3,28.9,1997-01-08
3127,1997,1,8,0.0,165.0,-1.9,-0.7,78.5,28.23,1997-01-08
30192,1997,1,8,-8.02,-170.0,-0.4,-6.7,71.8,28.31,1997-01-08
22294,1997,1,8,-4.98,-170.0,-2.7,-5.4,74.1,27.64,1997-01-08
23878,1997,1,8,8.04,-110.2,-4.4,-2.1,,25.47,1997-01-08
19767,1997,1,8,-5.01,-124.94,-6.0,-1.1,,25.05,1997-01-08
9401,1997,1,8,2.01,-95.06,-0.5,6.2,88.8,23.95,1997-01-08
28054,1997,1,8,-8.06,-109.94,-6.5,0.2,77.8,24.6,1997-01-08
26455,1997,1,8,8.02,-170.0,-3.9,-1.5,89.0,26.06,1997-01-08
8463,1997,1,8,1.98,-170.0,-4.4,-1.2,80.8,27.62,1997-01-08
30731,1997,1,8,-7.99,-179.9,0.3,-1.1,,29.02,1997-01-08
4187,1997,1,8,0.0,-179.9,-1.0,-3.9,73.9,28.19,1997-01-08
7043,1997,1,8,1.99,-155.0,-2.8,0.0,79.4,25.56,1997-01-08
10771,1997,1,9,-2.03,-140.0,-7.0,-2.7,75.5,24.66,1997-01-09
30732,1997,1,9,-7.99,-179.9,1.9,-2.2,,27.8,1997-01-09
3128,1997,1,9,0.0,165.0,1.1,0.4,80.9,27.1,1997-01-09
18714,1997,1,9,5.09,-94.9,4.8,2.0,95.2,24.52,1997-01-09
11836,1997,1,9,-2.0,156.0,4.1,-0.4,75.8,29.05,1997-01-09
4188,1997,1,9,0.0,-179.9,-4.0,-2.7,76.7,28.16,1997-01-09
28055,1997,1,9,-8.06,-109.94,-6.7,1.5,80.0,24.67,1997-01-09
1541,1997,1,9,0.04,147.0,,,84.4,28.11,1997-01-09
14810,1997,1,9,5.13,-124.9,-5.7,1.9,,25.52,1997-01-09
11307,1997,1,9,-1.97,-155.0,-2.8,-2.8,82.8,26.2,1997-01-09
5036,1997,1,9,2.04,-110.1,,,87.2,,1997-01-09
22295,1997,1,9,-4.99,-170.0,-1.4,-3.6,71.7,27.6,1997-01-09
21757,1997,1,9,-4.99,165.2,,,,,1997-01-09
6467,1997,1,9,1.97,-140.0,-7.8,0.8,,25.02,1997-01-09
15846,1997,1,9,4.95,147.0,,,76.3,28.48,1997-01-09
28593,1997,1,9,-7.97,-125.0,-5.1,-3.2,80.6,25.12,1997-01-09
15346,1997,1,9,4.92,-139.9,-4.8,1.2,86.1,25.66,1997-01-09
2599,1997,1,9,0.0,156.1,1.4,0.1,71.1,29.02,1997-01-09
3658,1997,1,9,-0.03,-170.0,-4.3,-1.9,70.3,26.81,1997-01-09
5562,1997,1,9,1.96,-125.06,-5.9,0.7,76.3,23.38,1997-01-09
18315,1997,1,9,4.99,-179.9,,,81.5,28.7,1997-01-09
8029,1997,1,9,2.0,165.0,-1.2,-2.3,81.7,26.4,1997-01-09
29131,1997,1,9,-8.28,-155.0,5.9,-4.4,84.4,26.58,1997-01-09
21372,1997,1,9,-5.0,156.0,4.4,-1.8,78.8,29.53,1997-01-09
17862,1997,1,9,4.97,-169.9,-3.8,-1.9,80.9,27.84,1997-01-09
8,1997,1,9,0.08,-110.0,-4.6,2.0,82.8,22.45,1997-01-09
1016,1997,1,9,-0.01,-140.0,-7.1,-0.8,76.1,24.7,1997-01-09
8464,1997,1,9,1.99,-170.0,-5.0,0.2,80.1,27.67,1997-01-09
22833,1997,1,9,-5.03,-179.9,3.0,-6.4,79.5,28.23,1997-01-09
6998,1997,1,9,2.0,147.0,,,80.6,27.73,1997-01-09
17325,1997,1,9,5.05,165.0,-2.5,1.0,77.8,28.31,1997-01-09
2070,1997,1,9,-0.01,-155.0,-3.8,-2.2,86.6,25.2,1997-01-09
9840,1997,1,9,-1.98,-110.06,,,85.8,21.12,1997-01-09
24416,1997,1,9,8.03,-125.0,-6.1,-4.1,77.2,25.61,1997-01-09
7575,1997,1,9,2.02,156.0,-2.5,0.3,84.0,28.47,1997-01-09
31791,1997,1,9,9.0,-140.2,-8.0,-4.0,84.4,26.05,1997-01-09
20304,1997,1,9,-5.0,-139.9,-4.6,-3.5,75.2,25.73,1997-01-09
13416,1997,1,9,-2.01,-180.0,-2.2,-5.6,75.8,28.4,1997-01-09
12888,1997,1,9,-2.17,-170.0,-3.5,-2.8,77.0,27.06,1997-01-09
31260,1997,1,9,-8.04,-95.06,-3.0,3.3,78.9,22.95,1997-01-09
26994,1997,1,9,7.99,-179.8,-6.4,-6.9,83.0,28.28,1997-01-09
7044,1997,1,9,1.99,-155.0,-4.1,-2.2,85.2,25.56,1997-01-09
19768,1997,1,9,-5.01,-124.94,-5.8,-2.8,,24.84,1997-01-09
27517,1997,1,9,8.05,-94.94,,,77.6,25.92,1997-01-09
23879,1997,1,9,8.04,-110.2,-2.4,-0.8,,25.8,1997-01-09
19232,1997,1,9,-4.98,-110.0,-6.8,0.7,79.4,23.3,1997-01-09
29655,1997,1,9,-8.04,164.9,,,88.1,27.16,1997-01-09
16794,1997,1,9,5.0,156.1,-3.6,0.2,79.6,28.75,1997-01-09
9402,1997,1,9,2.0,-95.06,1.5,5.4,83.9,23.84,1997-01-09
496,1997,1,9,-0.25,-124.4,-5.8,-1.1,,,1997-01-09
30193,1997,1,9,-8.02,-170.0,1.2,-4.6,69.4,28.23,1997-01-09
24916,1997,1,9,7.95,-155.0,-4.8,-5.8,75.0,,1997-01-09
16257,1997,1,9,5.01,-154.9,-5.4,-3.5,81.1,26.89,1997-01-09
20841,1997,1,9,-4.97,-155.0,0.5,-4.7,76.2,26.88,1997-01-09
12372,1997,1,9,-1.93,164.4,1.0,1.4,78.3,28.77,1997-01-09
14397,1997,1,9,5.03,-109.94,,,92.0,23.98,1997-01-09
10236,1997,1,9,-2.04,-124.94,-4.7,-2.1,,,1997-01-09
23364,1997,1,9,-5.01,-95.06,-1.6,3.1,73.2,23.05,1997-01-09
4630,1997,1,9,0.11,-95.25,0.3,3.1,95.6,,1997-01-09
13931,1997,1,9,-1.97,-95.06,-0.7,3.7,91.2,22.45,1997-01-09
26456,1997,1,9,8.01,-170.0,-7.1,-5.3,84.1,27.97,1997-01-09
8997,1997,1,9,2.01,-179.8,-4.4,-1.8,78.9,28.61,1997-01-09
23880,1997,1,10,8.04,-110.2,-2.7,-1.6,,25.8,1997-01-10
30194,1997,1,10,-8.02,-170.0,2.0,-1.4,68.6,28.31,1997-01-10
26457,1997,1,10,8.01,-170.0,-8.9,-4.0,84.5,27.55,1997-01-10
3129,1997,1,10,0.0,165.0,2.7,-0.4,76.2,28.19,1997-01-10
10237,1997,1,10,-2.04,-124.94,-5.7,0.5,,,1997-01-10
22834,1997,1,10,-5.03,-179.9,-0.1,-6.0,75.0,28.48,1997-01-10
22296,1997,1,10,-4.99,-170.0,-0.5,-1.8,70.9,27.48,1997-01-10
5037,1997,1,10,2.03,-110.1,,,83.3,,1997-01-10
17863,1997,1,10,4.97,-169.9,-8.0,-0.7,78.4,28.4,1997-01-10
15847,1997,1,10,4.95,147.0,,,77.5,28.0,1997-01-10
8465,1997,1,10,1.99,-170.0,-6.2,1.2,86.1,27.73,1997-01-10
5563,1997,1,10,1.97,-125.06,-7.4,2.0,79.8,23.23,1997-01-10
31261,1997,1,10,-8.02,-95.06,-2.0,3.2,75.6,23.1,1997-01-10
31792,1997,1,10,9.01,-140.2,-8.1,-3.8,88.2,25.66,1997-01-10
16258,1997,1,10,5.0,-154.9,-6.2,-0.5,84.6,26.55,1997-01-10
10772,1997,1,10,-2.03,-140.0,-7.2,-3.1,75.5,24.8,1997-01-10
23365,1997,1,10,-5.01,-95.06,-1.5,2.1,72.4,22.92,1997-01-10
9841,1997,1,10,-1.98,-110.06,,,86.6,21.1,1997-01-10
9,1997,1,10,0.08,-110.0,-5.3,2.9,81.2,22.5,1997-01-10
29132,1997,1,10,-8.28,-155.0,5.5,-4.4,77.1,27.64,1997-01-10
17326,1997,1,10,5.05,165.0,-0.8,-1.0,77.8,28.47,1997-01-10
9403,1997,1,10,2.01,-95.06,2.2,5.9,85.6,23.73,1997-01-10
8998,1997,1,10,2.01,-179.8,-3.1,2.0,76.0,28.5,1997-01-10
3659,1997,1,10,-0.03,-170.0,-5.4,0.4,74.4,27.25,1997-01-10
28056,1997,1,10,-8.06,-109.94,-6.6,2.9,76.7,24.8,1997-01-10
497,1997,1,10,-0.24,-124.3,-7.1,-0.7,,,1997-01-10
11837,1997,1,10,-2.0,156.0,2.5,1.1,77.7,27.89,1997-01-10
20305,1997,1,10,-5.0,-139.9,-4.7,-2.9,76.0,25.89,1997-01-10
30733,1997,1,10,-7.99,-179.9,4.8,-4.2,,28.42,1997-01-10
18715,1997,1,10,5.08,-94.9,3.0,-1.2,86.8,26.06,1997-01-10
26995,1997,1,10,7.98,-179.9,-6.8,-7.2,83.4,28.12,1997-01-10
2071,1997,1,10,-0.01,-155.0,-6.0,-1.6,81.3,25.48,1997-01-10
6999,1997,1,10,2.0,147.0,,,78.6,27.14,1997-01-10
16795,1997,1,10,5.0,156.1,-3.1,2.2,80.7,28.62,1997-01-10
24417,1997,1,10,8.03,-125.0,-5.3,-5.5,82.2,25.48,1997-01-10
14398,1997,1,10,5.04,-109.94,,,90.9,24.56,1997-01-10
11308,1997,1,10,-1.97,-155.0,-5.0,-3.8,81.6,26.36,1997-01-10
20842,1997,1,10,-4.98,-155.0,-1.8,-4.7,80.3,27.16,1997-01-10
4631,1997,1,10,0.11,-95.25,0.7,3.0,94.8,,1997-01-10
4189,1997,1,10,0.0,-179.9,-4.1,-0.2,75.5,27.62,1997-01-10
12373,1997,1,10,-1.93,164.4,2.8,-1.1,83.6,27.9,1997-01-10
24917,1997,1,10,7.95,-155.0,-5.8,-5.5,79.6,26.97,1997-01-10
12889,1997,1,10,-2.17,-170.0,-4.6,-0.3,78.9,27.11,1997-01-10
7576,1997,1,10,2.03,156.0,-2.3,3.5,82.9,28.67,1997-01-10
14811,1997,1,10,5.13,-124.9,-5.7,3.8,,25.44,1997-01-10
13932,1997,1,10,-1.98,-95.0,-0.3,2.1,90.0,22.48,1997-01-10
7045,1997,1,10,1.99,-155.0,-6.0,-0.3,79.8,25.84,1997-01-10
1017,1997,1,10,-0.01,-140.0,-7.6,-0.5,76.0,24.73,1997-01-10
21373,1997,1,10,-5.0,156.0,0.8,-0.8,81.9,27.86,1997-01-10
13417,1997,1,10,-2.01,-180.0,-3.9,-2.8,72.9,28.12,1997-01-10
1542,1997,1,10,0.04,147.0,,,84.4,27.75,1997-01-10
18316,1997,1,10,4.99,-179.9,,,86.4,27.1,1997-01-10
8030,1997,1,10,2.0,165.0,-1.1,0.0,75.0,27.84,1997-01-10
15347,1997,1,10,4.92,-139.9,-7.4,2.5,79.6,25.73,1997-01-10
19233,1997,1,10,-4.97,-110.0,-7.1,3.0,79.4,23.4,1997-01-10
29656,1997,1,10,-8.04,164.9,,,82.4,28.55,1997-01-10
2600,1997,1,10,0.0,156.1,0.1,2.8,76.6,28.16,1997-01-10
28594,1997,1,10,-7.97,-125.0,-7.3,-3.8,78.6,25.56,1997-01-10
27518,1997,1,10,8.05,-94.94,,,76.8,26.36,1997-01-10
19769,1997,1,10,-5.01,-124.94,-7.4,-2.3,,25.08,1997-01-10
21758,1997,1,10,-4.99,165.2,,,,,1997-01-10
6468,1997,1,10,1.97,-140.0,-9.0,0.6,,25.02,1997-01-10
9404,1997,1,11,2.0,-95.06,0.9,5.6,87.2,23.62,1997-01-11
12890,1997,1,11,-2.16,-170.0,-3.7,-2.7,82.9,27.45,1997-01-11
7577,1997,1,11,2.02,156.0,2.3,-2.5,82.5,28.52,1997-01-11
9842,1997,1,11,-1.98,-110.06,,,85.8,21.33,1997-01-11
29657,1997,1,11,-8.04,164.9,,,81.6,28.28,1997-01-11
7046,1997,1,11,1.99,-155.0,-6.4,-0.8,81.8,25.64,1997-01-11
13418,1997,1,11,-2.01,-180.0,-3.0,-2.6,70.0,28.05,1997-01-11
8999,1997,1,11,2.01,-179.8,-3.5,2.0,75.6,28.56,1997-01-11
10,1997,1,11,0.08,-110.0,-4.4,3.6,82.0,22.34,1997-01-11
10238,1997,1,11,-2.04,-124.94,-4.6,-0.9,,,1997-01-11
24918,1997,1,11,7.96,-155.0,-7.5,-3.3,78.3,27.45,1997-01-11
11309,1997,1,11,-1.98,-155.0,-5.4,-3.9,79.7,26.31,1997-01-11
30195,1997,1,11,-8.02,-170.0,3.3,-4.1,70.2,28.44,1997-01-11
8031,1997,1,11,2.0,165.0,-1.3,1.0,76.3,27.25,1997-01-11
6469,1997,1,11,1.97,-140.0,-7.1,-1.2,,24.89,1997-01-11
15348,1997,1,11,4.91,-139.9,-4.9,1.8,78.0,25.98,1997-01-11
15848,1997,1,11,4.95,147.0,,,77.5,28.08,1997-01-11
5564,1997,1,11,1.97,-125.06,-6.7,1.5,80.2,23.19,1997-01-11
29133,1997,1,11,-8.28,-155.0,4.8,-3.9,77.1,27.44,1997-01-11
1018,1997,1,11,-0.01,-140.0,-6.7,-2.2,74.6,24.58,1997-01-11
13933,1997,1,11,-1.98,-95.0,-0.7,3.5,90.0,22.84,1997-01-11
8466,1997,1,11,1.99,-170.0,-6.6,0.2,83.1,28.19,1997-01-11
10773,1997,1,11,-2.03,-140.0,-6.2,-4.7,75.5,24.73,1997-01-11
11838,1997,1,11,-2.0,156.0,3.8,-1.0,79.7,28.1,1997-01-11
30734,1997,1,11,-7.99,-179.9,5.8,-1.3,,28.73,1997-01-11
7000,1997,1,11,2.0,147.0,,,78.3,27.89,1997-01-11
14399,1997,1,11,5.04,-109.94,,,88.6,24.4,1997-01-11
26458,1997,1,11,8.02,-170.0,-7.6,-3.4,75.1,28.25,1997-01-11
16259,1997,1,11,5.0,-155.0,-6.5,-3.1,84.6,26.3,1997-01-11
12374,1997,1,11,-1.93,164.4,-0.2,-2.5,79.9,28.53,1997-01-11
2072,1997,1,11,-0.01,-155.0,-5.7,-2.3,80.5,25.48,1997-01-11
14812,1997,1,11,5.13,-124.9,-5.1,5.3,,25.23,1997-01-11
16796,1997,1,11,5.0,156.1,-1.5,-2.8,80.0,28.31,1997-01-11
17327,1997,1,11,5.05,165.0,-3.8,-5.0,75.7,28.6,1997-01-11
2601,1997,1,11,0.0,156.1,2.9,-2.3,73.2,28.7,1997-01-11
20843,1997,1,11,-4.97,-155.0,-2.7,-6.6,77.0,27.08,1997-01-11
18317,1997,1,11,5.0,-179.9,,,83.9,26.34,1997-01-11
3130,1997,1,11,0.0,165.0,0.9,-2.9,76.6,28.16,1997-01-11
4190,1997,1,11,-0.01,-179.9,-4.0,0.2,72.7,27.8,1997-01-11
17864,1997,1,11,4.97,-169.9,-7.7,-2.2,76.0,28.75,1997-01-11
20306,1997,1,11,-4.99,-139.9,-4.8,-4.7,77.6,25.77,1997-01-11
27519,1997,1,11,8.06,-94.94,,,74.3,24.8,1997-01-11
23366,1997,1,11,-5.01,-95.06,-2.3,1.0,73.6,23.0,1997-01-11
26996,1997,1,11,8.0,-179.9,-5.4,-4.7,89.8,26.83,1997-01-11
24418,1997,1,11,8.03,-125.0,-3.2,2.9,84.2,24.66,1997-01-11
18716,1997,1,11,5.09,-94.9,2.2,0.1,87.2,26.12,1997-01-11
22835,1997,1,11,-5.02,-179.9,0.6,-4.6,73.8,28.12,1997-01-11
